Wavelength, W/m2 
885.08,0.143
885.386,0.1642
885.691,0.1525
885.996,0.1594
886.302,0.1527
886.607,0.162
886.912,0.1513
887.217,0.1618
887.522,0.1574
887.827,0.1579
888.132,0.1617
888.437,0.1623
888.742,0.1661
889.046,0.1537
889.351,0.1673
889.656,0.1784
889.96,0.1754
890.265,0.1556
890.569,0.1819
890.874,0.17
891.178,0.1682
891.483,0.1936
891.787,0.1888
892.091,0.1712
892.395,0.1824
892.699,0.1969
893.003,0.194
893.307,0.1733
893.611,0.2003
893.915,0.1841
894.219,0.1952
894.523,0.203
894.826,0.2011
895.13,0.1892
895.433,0.2091
895.737,0.1972
896.04,0.1897
896.344,0.2007
896.647,0.1893
896.95,0.2002
897.254,0.2049
897.557,0.2004
897.86,0.2248
898.163,0.202
898.466,0.2191
898.769,0.2155
899.072,0.1994
899.375,0.2193
899.677,0.1998
899.98,0.2257
900.283,0.2172
900.585,0.2094
900.888,0.2258
901.191,0.2193
901.493,0.2287
901.795,0.2338
902.098,0.2272
902.4,0.2205
902.702,0.2447
903.004,0.2276
903.306,0.2467
903.608,0.2341
903.91,0.2405
904.212,0.2659
904.514,0.2533
904.816,0.2379
905.118,0.2519
905.42,0.257
905.721,0.238
906.023,0.2542
906.324,0.2449
906.626,0.2593
906.927,0.2536
907.228,0.2527
907.53,0.2608
907.831,0.2841
908.132,0.2659
908.433,0.2416
908.734,0.2717
909.035,0.283
909.336,0.2653
909.637,0.2756
909.938,0.2764
910.239,0.2903
910.54,0.2785
910.84,0.2884
911.141,0.292
911.441,0.2733
911.742,0.3128
912.042,0.2747
912.343,0.2951
912.643,0.3083
912.943,0.2971
913.244,0.3131
913.544,0.285
913.844,0.3155
914.144,0.2928
914.444,0.3045
914.744,0.3136
915.044,0.31
915.343,0.3168
915.643,0.3128
915.943,0.3177
916.243,0.3223
916.542,0.3217
916.842,0.3341
917.141,0.3408
917.441,0.3482
917.74,0.3227
918.039,0.3194
918.338,0.3308
918.638,0.3307
918.937,0.3638
919.236,0.391
919.535,0.3375
919.834,0.366
920.133,0.3708
920.431,0.3922
920.73,0.3639
921.029,0.3657
921.328,0.3742
921.626,0.3849
921.925,0.3908
922.223,0.4093
922.522,0.4101
922.82,0.401
923.118,0.3881
923.417,0.4119
923.715,0.4012
924.013,0.3983
924.311,0.4088
924.609,0.3954
924.907,0.4367
925.205,0.4394
925.503,0.4471
925.801,0.4118
926.098,0.4558
926.396,0.4422
926.694,0.4534
926.991,0.4926
927.289,0.4773
927.586,0.4774
927.884,0.477
928.181,0.4476
928.478,0.4616
928.775,0.4842
929.073,0.4669
929.37,0.5225
929.667,0.4921
929.964,0.483
930.261,0.51
930.557,0.5342
930.854,0.5078
931.151,0.5049
931.448,0.4931
931.744,0.5337
932.041,0.5262
932.337,0.5587
932.634,0.5637
932.93,0.5402
933.227,0.5812
933.523,0.5488
933.819,0.6063
934.115,0.6006
934.412,0.5742
934.708,0.5786
935.004,0.6126
935.3,0.5917
935.595,0.6032
935.891,0.6149
936.187,0.6092
936.483,0.6206
936.778,0.629
937.074,0.6495
937.369,0.6358
937.665,0.6581
937.96,0.6363
938.256,0.7057
938.551,0.6726
938.846,0.7016
939.141,0.6477
939.437,0.7074
939.732,0.7323
940.027,0.7402
940.322,0.7185
940.617,0.7025
940.911,0.6979
941.206,0.7351
941.501,0.7032
941.796,0.7535
942.09,0.705
942.385,0.7499
942.679,0.7318
942.974,0.7764
943.268,0.7467
943.562,0.7732
943.857,0.8189
944.151,0.8016
944.445,0.8469
944.739,0.8344
945.033,0.8446
945.327,0.859
945.621,0.8095
945.915,0.8187
946.208,0.8172
946.502,0.8145
946.796,0.8733
947.089,0.8663
947.383,0.8633
947.676,0.8857
947.97,0.8966
948.263,0.8517
948.557,0.8824
948.85,0.9434
949.143,0.8907
949.436,0.913
949.729,0.8959
950.022,0.9287
950.315,0.9279
950.608,0.9051
950.901,0.8802
951.194,0.892
951.487,0.8713
951.779,0.8707
952.072,0.9035
952.364,0.8842
952.657,0.8729
952.949,0.9351
953.242,0.9337
953.534,0.9632
953.826,0.9223
954.118,0.8791
954.411,0.858
954.703,0.9193
954.995,0.9318
955.287,0.871
955.579,0.9308
955.87,0.885
956.162,0.8175
956.454,0.8421
956.746,0.7916
957.037,0.8283
957.329,0.9156
957.62,0.7812
957.912,0.8619
958.203,0.871
958.494,0.8871
958.786,0.8977
959.077,0.863
959.368,0.8519
959.659,0.8569
959.95,0.7985
960.241,0.7809
960.532,0.8214
960.823,0.9176
961.114,0.8587
961.404,0.8311
961.695,0.755
961.986,0.7293
962.276,0.7884
962.567,0.7369
962.857,0.7784
963.147,0.7112
963.438,0.7552
963.728,0.6922
964.018,0.6579
964.308,0.7786
964.598,0.7209
964.888,0.7132
965.178,0.7648
965.468,0.6791
965.758,0.6885
966.048,0.7547
966.338,0.7322
966.627,0.7396
966.917,0.7288
967.206,0.5899
967.496,0.6966
967.785,0.7129
968.075,0.5815
968.364,0.6642
968.653,0.608
968.942,0.6983
969.232,0.6227
969.521,0.6926
969.81,0.6315
970.099,0.677
970.388,0.6838
970.676,0.6713
970.965,0.7177
971.254,0.6737
971.543,0.6214
971.831,0.5852
972.12,0.6641
972.408,0.5992
972.697,0.6469
972.985,0.6531
973.273,0.6918
973.561,0.6477
973.85,0.6492
974.138,0.6358
974.426,0.5856
974.714,0.6852
975.002,0.6024
975.29,0.6683
975.577,0.6621
975.865,0.6936
976.153,0.5756
976.441,0.7016
976.728,0.6639
977.016,0.6023
977.303,0.6639
977.59,0.7224
977.878,0.5801
978.165,0.6684
978.452,0.5693
978.74,0.583
979.027,0.61
979.314,0.6484
979.601,0.6465
979.888,0.5823
980.174,0.6438
980.461,0.6363
980.748,0.5442
981.035,0.7133
981.321,0.7408
981.608,0.7417
981.894,0.7086
982.181,0.641
982.467,0.6805
982.754,0.6196
983.04,0.5603
983.326,0.7191
983.612,0.9086
983.898,0.6543
984.184,0.6526
984.47,0.7952
984.756,0.7541
985.042,0.7078
985.328,0.7976
985.614,0.7485
985.899,0.6671
986.185,0.7011
986.47,0.8046
986.756,0.709
987.041,0.7666
987.327,0.7257
987.612,0.7738
987.897,0.8427
988.182,0.8068
988.468,0.7564
988.753,0.8338
989.038,0.8894
989.323,0.7263
989.607,0.7588
989.892,0.9114
990.177,0.8865
990.462,0.8793
990.746,0.9064
991.031,0.8783
991.315,0.8339
991.6,0.8497
991.884,0.8693
992.169,0.919
992.453,0.7291
992.737,0.8335
993.021,0.8916
993.305,0.9014
993.59,0.9856
993.874,0.9679
994.157,0.9421
994.441,0.9893
994.725,0.9061
995.009,0.8545
995.293,1.0038
995.576,0.9229
995.86,0.9658
996.143,1.0432
996.427,0.9682
996.71,0.9295
996.993,1.121
997.277,0.9071
997.56,1.2173
997.843,1.0529
998.126,0.8974
998.409,1.2464
998.692,1.1959
998.975,1.0091
999.258,1.1512
999.541,1.2464
999.823,1.3169
1000.106,1.1894
1000.388,1.1038
1000.671,1.2762
1000.954,1.1545
1001.236,1.16
1001.518,1.422
1001.801,1.368
1002.083,1.6331
1002.365,1.1119
1002.647,1.3044
1002.929,1.3902
1003.211,1.4851
1003.493,1.3218
1003.775,1.1698
1004.057,1.5444
1004.338,1.4277
1004.62,1.37
1004.902,1.5316
1005.183,1.3831
1005.465,1.2607
1005.746,1.1409
1006.028,1.4094
1006.309,1.4583
1006.59,1.6549
1006.871,1.6831
1007.153,1.8335
1007.434,1.3484
1007.715,1.6133
1007.996,1.4958
1008.277,1.7264
1008.557,1.5905
1008.838,1.7198
1009.119,1.5399
1009.4,1.5325
1009.68,1.6312
1009.961,1.5937
1010.241,1.9063
1010.522,1.8712
1010.802,1.9345
1011.082,1.8503
1011.362,1.9887
1011.643,1.6751
1011.923,2.1723
1012.203,1.7115
1012.483,2.0714
1012.763,2.0739
1013.042,2.3391
1013.322,1.7859
1013.602,1.8112
1013.882,1.8644
1014.161,2.2419
1014.441,2.0769
1014.72,1.8247
1015,2.1299
1015.279,1.9644
1015.558,1.9932
1015.838,1.9248
1016.117,1.7753
1016.396,1.8815
1016.675,1.8262
1016.954,2.3461
1017.233,2.0923
1017.512,2.5645
1017.791,2.1134
1018.07,2.1959
1018.348,2.2997
1018.627,2.8728
1018.905,2.5591
1019.184,2.1772
1019.462,2.396
1019.741,2.2037
1020.019,2.4388
1020.297,2.2937
1020.576,2.8593
1020.854,2.5877
1021.132,2.6699
1021.41,2.6686
1021.688,2.6673
